pitcher_id,year,n_pitches,disruption_1,disruption_2,disruption_len_1,disruption_len_2,bias_1,bias_2,bias_len_1,bias_len_2
680951,2025,43,0.773,0.718,0.729,0.733,-0.071,-0.426,0.006,-0.239
680983,2023,14,0.925,0.935,0.821,0.786,-0.314,-0.025,-0.312,-0.127
681006,2025,261,0.922,0.848,0.865,0.84,-0.048,-0.214,-0.224,-0.322
681035,2024,380,0.815,0.764,0.774,0.762,0.033,0.031,-0.008,-0.024
681066,2024,126,0.8,0.737,0.758,0.732,0.163,-0.075,0.079,-0.046
681146,2025,49,0.877,0.899,0.763,0.756,0.706,-0.708,0.316,-0.248
681151,2025,85,0.767,0.906,0.668,0.748,0.19,0.402,0.166,0.283
681168,2025,138,0.791,0.823,0.717,0.802,0.121,0.272,0.181,0.261
681190,2023,188,0.826,0.797,0.765,0.851,0.147,0.148,0.218,0.222
681190,2024,763,0.783,0.811,0.761,0.806,0.034,0.055,0.016,0.022
681190,2025,954,0.784,0.766,0.722,0.761,0.043,-0.029,0.07,0.023
681217,2023,219,0.924,0.745,0.799,0.779,-0.095,-0.124,-0.122,-0.133
681217,2024,32,0.683,0.753,0.618,0.679,0.243,0.239,0.178,0.179
681217,2025,100,0.909,0.759,0.715,0.728,-0.2,-0.092,-0.069,-0.005
681293,2024,1125,0.787,0.875,0.746,0.808,0.262,0.191,0.167,0.126
681293,2025,254,0.76,0.881,0.761,0.857,0.379,0.176,0.168,0.059
681343,2025,1085,0.865,0.78,0.799,0.74,-0.221,0.027,-0.247,-0.096
681347,2024,32,0.95,1.194,0.935,1.125,0.171,0.472,0.349,0.521
681347,2025,693,0.841,1.056,0.825,0.957,0.383,0.504,0.346,0.401
681402,2023,99,0.871,0.804,0.877,0.847,-0.262,0.027,-0.354,-0.183
681402,2024,208,0.921,0.835,0.846,0.748,-0.204,0.07,-0.265,-0.105
681432,2023,35,1.216,0.726,0.894,0.67,-0.166,-0.182,-0.246,-0.206
681432,2024,126,0.999,0.82,0.903,0.77,-0.232,0.034,-0.299,-0.118
681432,2025,18,1.199,0.889,1.018,0.841,-0.657,-0.61,-0.561,-0.505
681517,2023,10,0.595,0.496,0.628,0.484,-0.108,-0.337,-0.189,-0.356
681517,2024,346,0.749,0.78,0.755,0.756,-0.015,0.11,-0.055,0.008
681517,2025,635,0.811,0.707,0.759,0.71,-0.192,-0.154,-0.24,-0.229
681676,2024,539,0.758,0.872,0.702,0.801,0.093,0.254,0.098,0.173
681676,2025,248,0.77,0.98,0.755,0.856,0.275,0.333,0.185,0.186
681751,2025,57,0.694,0.795,0.661,0.832,0.218,0.188,0.274,0.265
681799,2024,204,0.806,0.706,0.745,0.721,-0.055,-0.462,-0.155,-0.394
681799,2025,63,0.925,0.753,0.914,0.845,-0.191,-0.552,-0.435,-0.655
681806,2023,119,0.729,0.861,0.666,0.788,0.223,0.227,0.301,0.275
681806,2024,17,1.018,0.946,0.987,0.987,-0.329,-0.438,-0.3,-0.353
681807,2023,30,0.85,0.867,0.77,0.786,1.078,0.339,0.295,0.198
681810,2024,80,0.742,0.717,0.724,0.762,-0.092,-0.277,-0.091,-0.214
681810,2025,58,0.895,0.739,0.837,0.814,-0.317,-0.337,-0.283,-0.308
681857,2023,484,0.884,0.759,0.759,0.719,-0.165,-0.109,-0.098,-0.059
681857,2024,782,0.833,0.756,0.702,0.729,-0.017,0.028,0.052,0.074
681857,2025,491,0.832,0.776,0.737,0.803,-0.063,-0.007,0.071,0.099
681867,2023,92,0.791,0.797,0.761,0.756,0.18,-0.377,0.054,-0.254
681867,2024,750,0.928,0.802,0.856,0.803,-0.123,-0.625,-0.258,-0.538
681867,2025,129,0.965,0.844,0.933,0.879,-0.297,-0.75,-0.397,-0.672
681869,2024,340,0.819,0.781,0.807,0.757,-0.141,-0.168,-0.253,-0.273
681869,2025,230,0.916,0.745,0.785,0.733,-0.196,-0.273,-0.262,-0.307
681870,2024,96,0.833,0.868,0.659,0.721,0.068,-0.053,0.187,0.128
681870,2025,216,0.762,0.856,0.79,0.886,0.053,0.126,0.042,0.079
681871,2024,26,1.031,0.859,0.849,0.796,-0.158,-0.073,-0.11,-0.052
681882,2023,174,0.891,0.892,0.812,0.846,-0.171,-0.036,-0.1,-0.018
681882,2024,43,0.774,0.634,0.817,0.765,-0.223,-0.058,-0.148,-0.048
681882,2025,101,0.941,0.925,0.889,0.869,-0.261,-0.061,-0.385,-0.269
681892,2023,74,1.011,0.746,0.935,0.871,-0.373,-0.397,-0.216,-0.228
681892,2024,245,1.054,0.773,0.922,0.794,-0.416,-0.537,-0.386,-0.448
681892,2025,283,1.051,0.728,0.949,0.826,-0.511,-0.567,-0.485,-0.511
681895,2025,122,0.97,0.791,0.903,0.857,-0.087,-0.397,-0.126,-0.287
681911,2023,192,0.733,0.841,0.814,0.927,0.009,0.188,0.197,0.303
681911,2024,461,0.715,0.953,0.819,0.996,0.227,0.317,0.376,0.42
681911,2025,482,0.802,0.928,0.792,0.909,0.119,0.028,0.208,0.136
681916,2025,74,0.953,0.765,0.881,0.774,-0.258,-0.135,-0.302,-0.242
681962,2025,14,1.032,0.901,0.896,1.04,1.411,0.397,0.363,0.177
681982,2023,79,0.905,0.752,0.864,0.797,-0.206,-0.32,-0.179,-0.265
681982,2024,204,0.906,0.806,0.84,0.788,-0.061,-0.187,-0.116,-0.196
681982,2025,519,0.9,0.78,0.804,0.78,0.075,-0.046,-0.013,-0.067
681987,2025,4,1.514,1.65,1.045,1.265,1.277,0.677,0.797,0.639
682010,2023,150,0.806,0.775,0.77,0.811,-0.096,-0.041,-0.014,0.008
682051,2023,14,0.524,0.881,0.679,0.835,0.36,0.411,0.316,0.3
682052,2023,85,0.787,0.734,0.769,0.804,0.14,-0.132,0.109,-0.031
682052,2024,68,0.857,0.855,0.779,0.839,0.373,-0.046,0.245,0.024
682052,2025,714,0.84,0.854,0.824,0.829,0.393,0.019,0.232,0.024
682073,2024,11,1.003,0.986,0.692,0.709,1.05,-0.435,0.504,-0.191
682120,2023,49,1.012,0.646,0.725,0.602,-0.253,0.036,-0.133,0.034
682120,2024,436,0.98,0.881,0.81,0.801,-0.052,-0.116,0.006,-0.03
682120,2025,298,0.956,0.892,0.885,0.874,0.067,-0.054,0.056,-0.008
682144,2025,14,0.997,1.095,0.923,0.882,0.088,0.136,0.225,0.261
682171,2025,99,0.95,0.863,0.943,0.902,-0.048,-0.54,-0.388,-0.658
682175,2023,93,1.251,0.951,1.085,0.918,-0.337,-0.426,-0.381,-0.399
682175,2024,24,0.932,0.626,0.885,0.753,-0.148,-0.36,-0.232,-0.325
682227,2023,504,0.845,0.731,0.733,0.743,-0.085,-0.147,0.057,0.019
682227,2024,95,0.787,0.782,0.641,0.748,0.076,-0.004,0.302,0.252
682243,2023,594,0.768,0.801,0.707,0.836,-0.042,0.142,0.114,0.235
682243,2024,1247,0.79,0.82,0.746,0.823,-0.055,0.06,0.041,0.115
682243,2025,744,0.776,0.833,0.718,0.819,0.053,0.103,0.137,0.168
682254,2024,83,1.208,0.764,0.975,0.795,-0.684,-0.349,-0.527,-0.299
682254,2025,406,1.075,0.779,0.865,0.789,-0.459,-0.057,-0.287,-0.038
682274,2025,163,0.755,1.163,0.749,1.003,0.547,0.654,0.526,0.557
682515,2025,6,1.61,1.031,0.877,0.56,2.01,0.479,1.077,0.215
682610,2024,638,0.688,0.973,0.663,0.87,0.163,0.433,0.217,0.364
682610,2025,110,0.631,1.138,0.691,0.991,0.298,0.649,0.383,0.57
682790,2025,145,0.754,0.969,0.762,0.914,0.249,0.404,0.223,0.327
682825,2025,162,1.006,1.04,0.927,1.022,0.006,0.473,0.262,0.54
682842,2023,181,0.942,1.082,0.784,0.936,-0.232,0.475,-0.066,0.369
682842,2024,76,0.81,0.9,0.699,0.804,-0.128,0.373,0.001,0.305
682842,2025,502,0.951,0.978,0.833,0.898,-0.06,0.325,0.05,0.272
682847,2023,245,0.841,0.732,0.728,0.705,-0.238,0.016,-0.148,0.007
682847,2024,953,0.846,0.799,0.803,0.791,-0.153,0.068,-0.109,0.023
682847,2025,647,0.858,0.774,0.769,0.718,-0.151,0.025,-0.162,-0.066
682967,2023,71,0.774,0.821,0.785,0.857,0.093,-0.199,0.07,-0.075
682989,2023,6,1.142,0.77,0.845,0.783,-0.351,-0.134,-0.05,0.112
682989,2024,47,0.812,1.066,0.796,0.913,0.021,0.446,0.013,0.262
682989,2025,125,0.906,0.728,0.787,0.667,-0.08,-0.002,-0.115,-0.069
682990,2023,356,0.839,0.782,0.736,0.714,-0.023,0.023,-0.035,-0.013
682990,2024,380,0.822,0.785,0.734,0.719,-0.008,0.031,-0.022,-0.009
682990,2025,1072,0.857,0.818,0.769,0.724,-0.024,0.081,-0.082,-0.03
682995,2025,22,0.848,0.619,0.654,0.653,-0.142,-0.181,-0.014,-0.042
683003,2024,878,0.755,0.859,0.705,0.774,-0.037,0.27,-0.013,0.165
683004,2024,303,0.732,0.842,0.74,0.817,0.041,0.242,-0.004,0.116
683004,2025,1181,0.786,0.853,0.698,0.789,-0.034,0.205,0.01,0.15
683021,2024,7,1.061,0.888,0.728,0.69,1.299,-0.03,0.81,0.272
683021,2025,2,1.257,0.658,0.858,0.815,1.657,0.358,1.058,0.615
683068,2024,36,1,1.23,0.933,1.081,0.257,0.284,0.417,0.416
683155,2023,85,0.746,0.897,0.745,0.879,0.335,0.302,0.33,0.31
683155,2024,1057,0.759,0.856,0.759,0.851,0.428,0.208,0.366,0.239
683155,2025,94,0.749,0.774,0.724,0.789,0.268,-0.011,0.322,0.163
683175,2023,150,0.829,0.807,0.848,0.847,-0.075,0.102,-0.043,0.066
683175,2025,155,0.779,0.953,0.748,0.849,0.127,0.303,0.081,0.163
683232,2023,98,0.853,0.815,0.9,0.872,-0.083,0.068,-0.154,-0.058
683232,2024,442,0.952,0.855,0.835,0.796,-0.196,0.019,-0.191,-0.048
683232,2025,441,0.737,0.92,0.685,0.757,0.099,0.26,0.052,0.129
683409,2024,264,0.914,1.139,0.768,0.894,0.372,0.605,0.332,0.432
683409,2025,493,0.862,1.098,0.796,0.97,0.195,0.553,0.266,0.465
683568,2024,44,0.725,1.091,0.815,1.017,0.533,0.55,0.514,0.502
683618,2024,27,1.074,0.978,1.004,0.96,-0.35,0.085,0.115,0.397
683618,2025,140,0.93,1.02,0.838,0.98,-0.165,0.389,0.075,0.408
683627,2024,430,0.953,0.773,0.773,0.706,-0.177,-0.098,-0.132,-0.092
683627,2025,264,0.948,0.771,0.704,0.673,-0.283,-0.15,-0.156,-0.073
683766,2025,22,0.771,0.842,0.86,0.853,0.752,-0.545,0.034,-0.374
683769,2023,90,0.83,0.784,0.717,0.767,0.059,0.075,0.137,0.144
683769,2024,508,0.774,0.957,0.695,0.853,0.193,0.359,0.234,0.326
683769,2025,498,0.863,1.037,0.764,0.902,0.273,0.393,0.281,0.342
683822,2024,27,0.9,0.749,0.83,0.754,-0.237,-0.662,-0.295,-0.585
684007,2024,1322,0.791,0.904,0.808,0.891,0.341,0.194,0.352,0.248
684007,2025,1112,0.732,0.893,0.756,0.856,0.456,0.185,0.457,0.275
684320,2024,654,0.851,0.796,0.813,0.782,0.018,-0.043,0.029,-0.011
684320,2025,501,0.91,0.848,0.776,0.769,-0.106,-0.039,-0.068,-0.041
684974,2025,64,1.012,0.925,0.712,0.707,0.545,0.114,0.243,0.077
685005,2025,13,0.846,0.805,0.745,0.652,-0.008,0.292,-0.22,-0.063
685068,2025,49,0.883,0.797,0.905,0.87,0.215,0.183,0.15,0.12
685107,2023,25,0.756,0.42,0.386,0.463,-0.301,-0.228,-0.043,0.017
685107,2024,123,0.98,0.786,0.887,0.809,-0.209,-0.288,-0.209,-0.25
685107,2025,224,0.87,0.731,0.723,0.72,-0.128,-0.242,0.03,-0.039
685116,2024,69,0.827,0.636,0.816,0.702,0.026,-0.291,-0.14,-0.303
685126,2024,44,0.74,0.723,0.598,0.67,0.001,-0.275,0.093,-0.108
685126,2025,541,0.751,0.78,0.74,0.747,0.159,-0.179,-0.022,-0.264
685299,2024,306,0.874,0.808,0.808,0.789,0.057,-0.12,0.102,-0.019
685299,2025,636,0.904,0.766,0.816,0.751,-0.053,-0.189,-0.036,-0.129
685314,2023,79,0.966,0.975,0.862,0.879,-0.31,-0.135,-0.215,-0.101
685314,2024,10,0.579,1.088,0.702,1.043,0.623,0.723,0.657,0.686
685314,2025,190,0.733,0.767,0.692,0.724,0.109,-0.108,0.105,-0.025
685326,2025,215,0.786,0.875,0.799,0.838,0.212,0.233,0.193,0.205
685801,2024,154,0.838,0.873,0.711,0.785,-0.075,0.291,0.022,0.244
685801,2025,117,0.703,0.856,0.663,0.813,-0.072,0.209,0.033,0.198
686218,2023,334,0.804,1.022,0.744,0.888,0.326,0.475,0.267,0.349
686218,2025,547,0.734,0.95,0.741,0.861,0.169,0.288,0.146,0.199
686228,2025,100,0.906,0.911,0.736,0.836,-0.035,0.182,0.046,0.167
686249,2025,13,0.996,0.792,0.879,0.714,-0.11,-0.231,-0.155,-0.253
686294,2023,164,0.757,0.782,0.674,0.756,0.026,0.211,0.129,0.237
686294,2024,10,1.074,0.385,0.671,0.61,-0.674,-0.382,-0.418,-0.189
686539,2023,80,1.126,0.827,1.02,0.826,-0.546,-0.632,-0.641,-0.714
686539,2024,453,1.085,0.801,0.991,0.824,-0.54,-0.51,-0.585,-0.576
686563,2024,908,0.777,0.754,0.739,0.706,0.02,-0.024,-0.049,-0.087
686563,2025,812,0.729,0.746,0.741,0.758,0.115,0.03,0.083,0.014
686580,2024,391,0.841,0.836,0.782,0.761,-0.015,0.082,-0.056,-0.014
686580,2025,260,0.906,0.776,0.801,0.739,-0.276,-0.057,-0.318,-0.188
686610,2023,552,0.846,0.907,0.799,0.86,0.196,0.146,0.118,0.08
686613,2023,390,0.855,0.764,0.815,0.772,-0.203,-0.152,-0.257,-0.217
686613,2024,1210,0.898,0.778,0.817,0.81,-0.256,-0.038,-0.176,-0.035
686613,2025,1261,0.875,0.808,0.802,0.795,-0.214,-0.011,-0.163,-0.033
686642,2024,172,0.869,0.777,0.779,0.784,-0.217,0.058,-0.144,0.024
686642,2025,128,0.886,0.834,0.77,0.799,-0.107,0.115,0.005,0.14
686651,2023,7,0.915,0.922,0.859,0.766,-0.491,-0.534,-0.659,-0.676
686654,2023,37,0.848,0.735,0.707,0.842,-0.12,-0.003,0.161,0.228
686654,2024,42,0.828,0.729,0.699,0.719,-0.172,-0.142,0.09,0.112
686654,2025,43,0.807,0.816,0.756,0.799,-0.169,0.017,-0.088,0.02
686676,2025,23,0.949,0.959,0.826,0.86,0.37,-0.759,-0.133,-0.672
686701,2025,571,0.694,0.794,0.629,0.722,0.11,0.112,0.136,0.122
686730,2023,138,0.744,0.863,0.76,0.858,0.296,0.223,0.228,0.157
686730,2024,703,0.8,0.79,0.794,0.816,0.069,-0.033,0.078,0.004
686730,2025,103,0.726,0.832,0.708,0.792,0.096,-0.039,0.112,0.011
686747,2023,160,0.987,0.856,0.864,0.848,0.505,-0.147,0.247,-0.054
686747,2024,116,0.845,0.813,0.833,0.829,0.205,-0.298,0.024,-0.258
686747,2025,41,0.862,0.898,0.919,0.941,0.131,-0.023,0.055,-0.022
686751,2024,23,0.696,1.017,0.794,0.915,0.282,0.398,0.197,0.243
686751,2025,109,0.95,0.909,0.952,0.984,-0.1,-0.006,-0.019,0.037
686752,2023,300,0.754,0.915,0.728,0.829,0.199,0.306,0.183,0.215
686752,2024,927,0.787,0.843,0.768,0.861,-0.043,0.087,0.052,0.124
686752,2025,1296,0.754,0.832,0.743,0.854,0.028,0.124,0.11,0.157
686753,2025,16,1.083,0.938,0.897,0.755,-0.133,0.152,-0.205,-0.052
686790,2024,17,0.753,0.66,0.599,0.533,-0.106,-0,-0.033,0.037
686790,2025,98,0.781,0.896,0.716,0.743,0.237,0.236,0.215,0.178
686796,2024,143,0.781,0.694,0.743,0.756,0.051,-0.281,0.089,-0.111
686799,2024,434,0.986,0.733,0.811,0.695,-0.366,0.063,-0.218,0.051
686799,2025,842,0.937,0.811,0.816,0.801,-0.267,0.099,-0.114,0.118
686826,2023,146,0.92,0.766,0.825,0.795,-0.244,-0.13,-0.164,-0.092
686826,2024,413,0.951,0.815,0.811,0.77,-0.161,-0.026,-0.089,-0.015
686826,2025,158,0.868,0.855,0.912,0.946,0.101,0.048,0.247,0.211
686839,2023,173,1.07,0.839,0.962,0.835,-0.511,-0.686,-0.521,-0.623
686930,2025,190,0.798,0.792,0.808,0.744,-0.02,-0.057,-0.169,-0.191
686973,2023,91,1.098,0.859,0.879,0.808,-0.455,-0.077,-0.29,-0.044
686973,2024,395,0.903,0.719,0.796,0.733,-0.298,-0.092,-0.226,-0.101
686973,2025,526,1.08,0.761,0.886,0.727,-0.494,-0.181,-0.418,-0.226
686993,2024,33,0.762,0.692,0.634,0.634,-0.206,-0.124,-0.27,-0.228
686993,2025,517,0.729,0.81,0.725,0.776,0.094,0.065,0.035,0.006
687003,2025,65,0.769,0.846,0.696,0.721,0.403,0.09,0.396,0.167
687014,2024,90,0.955,0.719,0.788,0.741,-0.295,-0.317,-0.282,-0.28
687064,2025,427,0.767,0.834,0.704,0.778,0.142,0.049,0.119,0.074
687074,2025,20,1.175,0.725,0.968,0.577,-0.69,-0.384,-0.735,-0.52
687075,2025,133,0.851,0.778,0.819,0.748,-0.044,0.003,-0.118,-0.083
687134,2024,245,0.782,0.807,0.736,0.798,0.059,-0.078,0.095,0.006
687134,2025,467,0.843,0.782,0.778,0.762,-0.143,-0.139,-0.081,-0.078
687145,2023,51,1.107,0.874,1.047,0.979,-0.259,-0.184,-0.295,-0.23
687145,2024,2,0.608,0.367,0.797,0.385,-0.208,-0.176,-0.597,-0.536
687166,2025,15,1.197,1.055,1.294,1.167,-0.395,-0.771,-0.636,-0.857
687209,2025,71,0.809,0.85,0.69,0.853,-0.148,0.278,0.051,0.314
687223,2025,280,0.943,0.837,0.856,0.863,0.318,-0.067,0.073,-0.099
687287,2025,44,0.769,0.725,0.799,0.775,-0.116,-0.544,-0.022,-0.29
687330,2023,192,1.148,0.956,1.085,1.026,0.066,-0.401,-0.252,-0.483
687330,2024,437,1.209,0.874,1.049,0.875,-0.209,-0.417,-0.391,-0.488
687330,2025,257,1.166,0.841,1.057,0.9,-0.4,-0.514,-0.462,-0.515
687362,2024,62,0.654,0.704,0.797,0.785,0.099,-0.013,0.031,-0.069
687362,2025,187,0.695,0.795,0.7,0.741,0.181,-0.168,0.096,-0.132
687377,2024,50,0.911,1.197,0.907,1.148,0.545,0.733,0.66,0.751
687377,2025,235,0.792,1.108,0.857,1.117,0.506,0.652,0.613,0.679
687396,2023,105,0.795,0.803,0.832,0.882,0.18,0.034,0.233,0.154
687396,2024,27,0.835,0.775,0.715,0.663,0.063,-0.096,-0.001,-0.092
687396,2025,198,0.885,1.121,0.728,0.885,0.468,0.564,0.342,0.387
687424,2024,142,0.685,0.931,0.811,0.999,0.462,0.43,0.434,0.371
687424,2025,55,0.79,1.084,0.788,1.053,0.253,0.175,0.39,0.326
687473,2025,828,0.735,0.758,0.732,0.77,0.076,0.049,0.062,0.047
687589,2025,8,0.631,0.612,0.728,0.77,0.516,-0.053,0.497,0.18
687606,2025,193,0.851,0.702,0.795,0.767,-0.334,-0.394,-0.22,-0.267
687765,2024,1162,0.81,0.723,0.754,0.712,-0.001,-0.171,-0.012,-0.127
687765,2025,630,0.872,0.814,0.767,0.743,0.026,-0.097,-0.05,-0.141
687792,2024,733,0.883,0.859,0.824,0.828,0.082,0.083,0.064,0.048
687798,2023,116,0.861,0.882,0.812,0.787,-0.04,0.115,-0.16,-0.086
687798,2024,100,0.864,0.833,0.791,0.744,0.081,0.153,0.033,0.054
687830,2023,153,0.729,0.801,0.747,0.771,0.308,0.297,0.151,0.12
687830,2025,228,0.774,0.848,0.763,0.79,0.315,0.226,0.228,0.146
687847,2024,7,0.708,1.312,0.672,0.914,0.243,0.056,-0.027,-0.204
687847,2025,33,0.847,0.901,0.773,0.768,0.41,0.438,0.427,0.423
687849,2025,123,0.754,0.776,0.737,0.781,0.006,-0.136,0.074,-0.021
687863,2024,275,0.996,0.863,0.822,0.765,-0.045,0.094,-0.076,0.013
687863,2025,275,0.918,0.839,0.877,0.835,0.043,-0.037,-0.038,-0.105
687888,2023,102,0.852,0.823,0.835,0.825,0.03,-0.297,0.01,-0.193
687888,2025,390,0.84,0.779,0.825,0.809,0.117,-0.142,0.04,-0.118
687911,2024,187,1.029,0.888,0.967,0.896,-0.299,-0.611,-0.252,-0.41
687911,2025,489,0.983,0.764,0.933,0.85,-0.261,-0.437,-0.279,-0.367
687922,2023,64,0.777,0.778,0.67,0.733,-0.053,-0.034,0.012,0.022
687922,2024,116,0.829,0.668,0.774,0.802,-0.11,-0.055,0.069,0.106
687922,2025,219,0.923,0.791,0.834,0.812,-0.207,-0.162,-0.156,-0.13
687924,2024,250,0.875,0.77,0.833,0.811,0.112,0.059,0.061,0.045
687931,2025,178,0.903,0.843,0.867,0.835,0.175,-0.065,0.124,-0.01
688107,2024,200,0.795,0.73,0.771,0.729,0.109,0.07,0.028,-0.004
688107,2025,38,0.84,0.856,0.871,0.921,0.145,0.032,0.21,0.147
688138,2025,576,0.692,0.709,0.681,0.712,0.038,-0.122,0.053,-0.068
688158,2025,360,0.878,0.758,0.738,0.705,-0.06,0.145,-0.036,0.091
688297,2024,250,1.261,0.718,1.08,0.778,-0.737,-0.403,-0.661,-0.424
688297,2025,172,1.034,0.729,0.954,0.782,-0.548,-0.22,-0.564,-0.341
688427,2023,19,0.839,0.87,0.81,0.871,0.002,-0.332,0.049,-0.124
688497,2025,117,0.728,0.774,0.819,0.857,0.125,-0.198,-0.01,-0.222
688642,2025,240,0.762,0.862,0.666,0.763,0.102,0.255,0.1,0.176
689017,2024,508,0.777,0.871,0.789,0.88,0.24,0.117,0.307,0.225
689017,2025,338,0.81,0.884,0.799,0.859,0.312,0.18,0.263,0.169
689147,2023,18,0.932,0.665,0.897,0.906,-0.402,-0.694,-0.243,-0.444
689147,2024,448,0.976,0.759,0.82,0.833,-0.373,-0.277,-0.135,-0.073
689147,2025,441,0.964,0.742,0.763,0.788,-0.408,-0.26,-0.138,-0.041
689225,2023,297,0.824,0.852,0.753,0.857,-0.095,0.224,0.033,0.229
689225,2024,533,0.856,0.818,0.735,0.82,-0.097,0.178,0.081,0.244
689225,2025,173,0.762,0.929,0.744,0.961,-0.026,0.369,0.146,0.392
689254,2025,381,0.881,0.854,0.775,0.77,0.139,-0.15,0.085,-0.101
689266,2023,85,0.788,0.934,0.806,0.857,0.293,0.222,0.15,0.1
689266,2024,13,0.911,0.731,0.931,0.887,0.491,0.053,0.522,0.282
689266,2025,280,0.732,0.754,0.672,0.758,0.067,0.066,0.162,0.138
689520,2025,40,1.009,0.688,0.985,0.77,-0.46,-0.416,-0.542,-0.518
689672,2024,320,0.913,0.975,0.842,0.868,0.601,0.26,0.338,0.114
689690,2023,22,1.081,1.103,0.978,1.04,0.843,-0.119,0.319,-0.075
689690,2024,90,0.91,0.862,0.795,0.785,0.642,-0.149,0.173,-0.196
689690,2025,255,0.934,0.907,0.872,0.884,0.635,-0.272,0.21,-0.257
689958,2024,67,0.689,0.811,0.687,0.755,0.039,0.281,0.015,0.157
689958,2025,14,0.69,1.298,0.859,1.255,0.418,0.675,0.595,0.732
689981,2024,136,0.943,0.743,0.726,0.684,-0.344,-0.056,-0.268,-0.088
690382,2025,67,0.857,0.805,0.772,0.827,-0.111,-0.075,0.036,0.058
690544,2024,136,0.93,0.835,0.826,0.812,0.053,-0.385,-0.117,-0.368
690544,2025,104,0.939,0.704,0.755,0.71,-0.285,-0.273,-0.171,-0.161
690829,2023,44,1.107,0.636,0.935,0.692,-0.596,-0.181,-0.487,-0.235
690829,2024,251,1.246,0.821,0.896,0.705,-0.654,-0.043,-0.425,-0.043
690829,2025,37,1.082,0.712,0.896,0.556,-0.551,0.049,-0.5,-0.127
690916,2024,148,0.716,0.678,0.736,0.728,-0.059,-0.063,-0.107,-0.128
690916,2025,371,0.743,0.732,0.752,0.747,-0.073,-0.044,-0.123,-0.12
690925,2024,21,0.687,0.837,0.511,0.849,0.188,0.487,0.44,0.604
690925,2025,205,0.884,0.876,0.792,0.816,-0.206,-0.005,-0.154,-0.04
690928,2025,413,0.87,0.697,0.773,0.704,-0.076,-0.071,-0.108,-0.092
690953,2025,333,0.785,0.771,0.733,0.807,-0.043,0.074,0.083,0.156
690986,2023,254,0.736,0.869,0.813,0.904,0.002,0.015,0.008,0.009
690986,2024,866,0.77,0.767,0.764,0.74,0.013,-0.049,-0.123,-0.174
690986,2025,282,0.994,0.789,0.902,0.805,-0.321,-0.27,-0.308,-0.26
690990,2025,818,0.927,0.826,0.799,0.796,-0.002,0.116,-0.023,0.043
690997,2025,299,0.992,0.734,0.917,0.765,-0.39,-0.417,-0.436,-0.443
691094,2025,27,0.569,0.773,0.661,0.772,0.254,-0.098,0.27,0.067
691172,2024,105,1.11,0.721,0.986,0.85,-0.638,-0.404,-0.487,-0.324
691172,2025,59,1.005,0.851,0.91,0.808,-0.3,-0.132,-0.253,-0.143
691251,2025,113,0.806,0.758,0.672,0.731,0.063,0.197,0.166,0.231
691441,2024,32,0.836,0.948,0.748,0.829,0.1,0.26,0.125,0.198
691441,2025,44,0.629,1.033,0.5,0.728,0.367,0.575,0.253,0.355
691548,2025,26,1.071,0.886,0.743,0.872,-0.333,0.109,0.039,0.304
691587,2023,319,0.819,1.331,0.85,1.195,0.638,0.894,0.672,0.804
691587,2025,806,0.821,1.061,0.727,0.895,0.269,0.554,0.227,0.387
691594,2025,83,0.972,0.942,0.857,0.84,0.987,-0.141,0.28,-0.094
691769,2025,31,0.776,0.799,0.684,0.752,0.226,-0.049,0.109,-0.072
691799,2025,270,1.094,0.811,1.013,0.828,-0.527,-0.199,-0.609,-0.404
691951,2024,90,0.787,0.861,0.843,0.922,0.118,-0.025,0.136,0.046
691951,2025,122,0.816,0.82,0.864,0.868,0.113,-0.234,0.024,-0.17
692024,2025,33,0.723,0.843,0.621,0.972,-0.167,0.171,0.191,0.396
692030,2025,23,0.685,0.965,0.67,0.867,0.057,0.543,0.03,0.333
692230,2024,110,0.805,1.098,0.849,0.979,0.669,0.519,0.541,0.439
692230,2025,87,0.826,0.931,0.793,0.831,0.58,0.381,0.449,0.321
692285,2024,61,0.763,0.803,0.679,0.839,-0.048,0.129,0.22,0.312
692285,2025,125,0.834,0.933,0.819,0.883,0.16,0.045,0.009,-0.08
693312,2023,51,0.804,0.799,0.76,0.794,-0.184,0.118,-0.145,0.042
693312,2024,395,0.869,0.8,0.724,0.771,-0.247,0.076,-0.162,0.04
693312,2025,297,0.779,0.871,0.719,0.821,-0.078,0.239,0.005,0.195
693313,2025,256,0.843,0.775,0.72,0.743,-0.277,0.04,-0.147,0.051
693433,2023,315,0.897,0.728,0.917,0.816,-0.385,-0.037,-0.442,-0.218
693433,2024,869,0.818,0.785,0.801,0.765,-0.125,0.141,-0.178,-0.015
693433,2025,1370,0.853,0.771,0.797,0.768,-0.175,0.13,-0.145,0.042
693645,2025,593,0.865,0.788,0.823,0.792,-0.24,0.062,-0.241,-0.052
693821,2023,476,0.74,0.698,0.661,0.659,0.042,-0.146,0.068,-0.076
693821,2024,357,0.756,0.737,0.691,0.691,0.055,-0.095,0.073,-0.043
693821,2025,1097,0.779,0.721,0.732,0.716,-0.038,-0.133,-0.016,-0.093
693855,2025,462,0.867,0.839,0.842,0.87,0.224,-0.031,0.27,0.095
694037,2023,201,0.842,0.999,0.733,0.915,-0.028,0.452,0.11,0.404
694037,2024,116,0.872,0.881,0.774,0.866,-0.237,0.175,-0.089,0.162
